time_s,left_target_roll_rad,left_target_pitch_rad,left_target_yaw_rad,left_actual_roll_rad,left_actual_pitch_rad,left_actual_yaw_rad,right_target_roll_rad,right_target_pitch_rad,right_target_yaw_rad,right_actual_roll_rad,right_actual_pitch_rad,right_actual_yaw_rad
0.38,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.7322714127399945,0.03469822815697436,0.09461923003968953,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.35665158198460173,0.10618447564952894,-0.2014976446952772
0.4,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6903443176630484,0.04011334450574676,0.07224776810305235,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.39309451889263647,0.09862007181766284,-0.19094924712280648
0.42,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6622605386447161,0.04333044801910645,0.055975773412406137,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.43644702951730885,0.08908219071164172,-0.17754723179195805
0.44,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6493247190599725,0.042625836722840926,0.04382138784193203,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.4972409898983675,0.07487063653751037,-0.16278579734037354
0.46,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6493210273084026,0.03764514992328415,0.035814135319701415,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.5695312967398366,0.0546551569445606,-0.14638598356728222
0.48,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6567558706616211,0.029199809840052816,0.03172017448211542,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.6350223022704652,0.033260961465349306,-0.1290579575836418
0.5,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6606842175289953,0.019414461127541898,0.02778975161053548,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.6828450753434991,0.01639973870050342,-0.11288806505516463
0.52,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6534458557354358,0.009413628522413467,0.019831979596759614,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7156649284991672,0.004500814810818363,-0.09956751510702946
0.54,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6359899367655492,-0.0015690690513423216,0.006018752840657182,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7376712814524046,-0.003841430635890909,-0.09000546879276232
0.56,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6088238453486521,-0.013430465659206234,-0.01440074482675111,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7546411041017261,-0.009391744015679581,-0.08603166718127192
0.58,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5744817185482304,-0.024824869513345938,-0.04129370794858901,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.772498614425195,-0.012880836469739188,-0.08951769399023823
0.6,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5369314948275661,-0.03484304062848394,-0.07338621310113647,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7912752498870235,-0.014956876904206697,-0.0996875601882601
0.62,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.49711269889894544,-0.036582661223985576,-0.10578556251199905,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8178133158518642,-0.006522321535925164,-0.11441992209686686
0.64,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.4639322315944327,-0.027035314007377492,-0.13892522976105606,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8448580260104743,0.012706269627387882,-0.12984734177657706
0.66,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.4457412872356425,-0.010396887386662435,-0.16966290503951245,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.861881481214648,0.03910834866415544,-0.14997085695320278
0.68,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.444636981207223,0.006990921497184405,-0.19206251756826395,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.862083039601255,0.06776145579144902,-0.17241719679226444
0.7000000000000001,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.4460663034251158,0.023436858235692987,-0.20476968298276585,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.833409297650371,0.09484341499791732,-0.1921971505785312
0.72,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.4407161132238368,0.03822084551929127,-0.2084958963227935,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7871983710672822,0.11818278175887371,-0.20903722340372377
0.74,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.4284698085040161,0.049710393732921056,-0.2021138286010942,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7396464019661433,0.13968283163148867,-0.22271817230292182
0.76,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.4191222895531005,0.055617682721586424,-0.18500825614473398,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7025293016318984,0.1606763357125684,-0.23213822756862296
0.78,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.41337360842756665,0.05290162050821236,-0.15937730154970134,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.6644919822372436,0.17949188667562294,-0.24041751345300583
0.8,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.40675602074223954,0.04653831772673161,-0.12976562943462744,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.6251706446156744,0.1957620443821287,-0.24818779210635747
0.8200000000000001,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.3888529217516822,0.041587607033686295,-0.10228620781197509,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.5810153486829509,0.21497416840665964,-0.25610719603106175
0.84,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.36961597959382136,0.03804545352668434,-0.0794653550131112,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.5376761569006299,0.2372729370546019,-0.26181750277087906
0.86,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.3634269210295788,0.03563642205445678,-0.06049972267029816,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.5059585990915653,0.2597720064119742,-0.2622421308031431
0.88,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.3758658689809468,0.032636390981491126,-0.0459336285249599,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.48284087857359703,0.2803166050587402,-0.2599442610936487
0.9,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.40703090429614897,0.027706359991957252,-0.03518541778451592,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.4654881802817128,0.2985171893565782,-0.2548574398044926
0.92,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.4507624928056509,0.021920368759276884,-0.027117958540982073,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.45208992643650614,0.3154350633772039,-0.24730140508208048
0.9400000000000001,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.4997654462519275,0.01670505084083858,-0.020842655175689076,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.443945557840011,0.3317766523378565,-0.2361686110255139
0.96,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5510013250947031,0.013611158265913673,-0.01534508949182804,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.44026493879013673,0.34742761664834376,-0.2205185084411833
0.98,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6017796051775848,0.01304454116798441,-0.010781693255795975,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.4369930293154003,0.3625034446268931,-0.20236621766162471
1.0,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6480491215317636,0.014433745732238124,-0.008231562447787123,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.4337500580733255,0.3764681173405463,-0.18281541450077207
1.02,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6847842934986649,0.01701389380708716,-0.008706020689201543,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.43297626292080355,0.3882384579672517,-0.16139970010079224
1.04,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.7115778088042642,0.020126018934945054,-0.012012913826327527,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.43553349491748317,0.3976445398701727,-0.13793396847876527
1.06,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.7303187638232782,0.022955917640406623,-0.016929033565259502,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.44392101899900765,0.4048119270172236,-0.11226232463707685
1.08,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.7431537766690477,0.024710664026915647,-0.02165221140900283,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.46086856791912667,0.4098964783139521,-0.08549983405669212
1.1,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.7517452640141579,0.02530246437864484,-0.025098390078937216,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.4855457905165257,0.41216560294862425,-0.060095843415395186
1.12,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.7504801514932145,0.024963017300718662,-0.028612610431405817,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.5104353207575482,0.40953030956249237,-0.04080485111689889
1.1400000000000001,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.7332617771402151,0.025112359054789854,-0.031882534816198835,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.5344642489677294,0.402209367181459,-0.027795737165354044
1.16,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.7102172431654522,0.027444028329002185,-0.03288632064483007,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.5674539574070225,0.3891927157368645,-0.015417713721756494
1.18,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6956414521269088,0.02841403766190044,-0.029832571911998774,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.6149728001953585,0.3714766625147231,-0.0014764597005155508
1.2,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6861028364324869,0.02756171013427919,-0.0212307322130495,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.6721781750370927,0.35179200567201285,0.011427789252026966
1.22,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6740386044758734,0.02827154496171926,-0.009005210897146303,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7308262191126749,0.3311378412693426,0.02183071854098237
1.24,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6541419571393365,0.034185288785213354,0.003037047301566237,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7822350051921462,0.30907883083066395,0.02959914115045919
1.26,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.626362521596443,0.04736598470848975,0.011182725621170073,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8160734659068012,0.28494720814097296,0.0334624442961226
1.28,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.6052706926811623,0.06283307183533483,0.01618074909330466,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8330043039734277,0.26020817406705893,0.03768176216762209
1.3,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5956205169808477,0.07488476643579685,0.019556598485764364,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8410546540812459,0.235771072770524,0.04294615990618342
1.32,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5906372837619667,0.08272254934188501,0.02010582872911077,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8491221426059821,0.21042000581816012,0.047040699930201026
1.34,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.585804183508878,0.08765172522712737,0.018421239429606533,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8531690428254759,0.18758382765350334,0.0498057078628158
1.36,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5857142598692845,0.08997450510164556,0.01713494798014776,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8501119614037149,0.16923456274614518,0.05173293739374634
1.3800000000000001,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5845497941867102,0.09113589477689474,0.018426542295224564,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.841419224526656,0.154344361808617,0.05182863737014099
1.4000000000000001,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5811510864690453,0.09261489316725313,0.021555645865805263,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8309142046601028,0.141208941261267,0.049155636098240175
1.42,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5772930997066467,0.09463514530537549,0.024671852716530388,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8193807032634297,0.12988597253511888,0.04364702314758857
1.44,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5741638183380131,0.09660805138618923,0.026603301185194654,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8112328007271212,0.11907366815637686,0.03686842449150736
1.46,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5722753330273646,0.09807708346073425,0.02806235745857963,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8063638833741541,0.10928526092294426,0.030444502072591598
1.48,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5727950190337965,0.09955153263232384,0.029454595556036443,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8044246019872925,0.10080457743463417,0.025213722577515172
1.5,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5749279695837468,0.1010692566710264,0.030973391722484245,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8027557699641913,0.0943103636935268,0.021323039621697352
1.52,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.577283351050696,0.10255076428604779,0.032393221607642866,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8009613271671358,0.08939565059651461,0.01910465592764994
1.54,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.578817837538203,0.10371515909014642,0.033522117890279104,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.799820508830884,0.08565967877431108,0.018392294711539497
1.56,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5793970215381644,0.10453294776202711,0.03453630221876973,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8003796420906595,0.08268470165284864,0.018715342581065164
1.58,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5794516855476661,0.10502419001728344,0.03548263773524506,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8029316941904501,0.0802033284470095,0.019329520337461544
1.6,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5792586927684191,0.10518820434374931,0.0363061907190749,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8063080261220202,0.07877278308550584,0.01929819749795156
1.62,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5791209403209009,0.1050616371350634,0.03681234394800478,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8103072254013678,0.0789001368744147,0.01797404612578415
1.6400000000000001,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.57923965576225,0.10469996579400788,0.03685907759150453,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8147400322057731,0.0809178766501673,0.014923040453598789
1.6600000000000001,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5784410183034142,0.10414701536434322,0.03601405211782037,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.819362996685711,0.08482980213251143,0.009552121471526067
1.68,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5758964488554036,0.10355514992502293,0.033369828946958106,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8237393389003191,0.09058278534185311,0.0011472227804500013
1.7,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5707589451456648,0.10258485583534828,0.028345422189945287,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8273727408862698,0.09772307433556046,-0.011035217916877171
1.72,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5585139748497081,0.1004969596660912,0.020538136061398763,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8268776515881822,0.10526442929806816,-0.02683002013407309
1.74,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5404073802514,0.09891910215894537,0.011631654351293009,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8250656540338943,0.11466424880356837,-0.04369030161760692
1.76,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5340640094995828,0.09854002342053303,0.0030554564011153335,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8249202982699988,0.12366268750397494,-0.059973417937110134
1.78,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5289530295275541,0.09657488865983227,-0.006660911494111276,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8181748268695973,0.13240892833295612,-0.07411718012032206
1.8,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5283836264307334,0.09437050079740272,-0.01579176157112287,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8050514734497952,0.1435898315169112,-0.08596083919434581
1.82,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5235904763047627,0.09231215636362923,-0.02121523777163528,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7865822349296905,0.1578680423430704,-0.09670649676502863
1.84,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5145645491515393,0.09011263932865225,-0.025323838149211863,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7561014727999791,0.17409491614590206,-0.10587916413400504
1.86,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5131899056252612,0.08923794024513795,-0.027201150009502663,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7241409511268371,0.18966335616931645,-0.10961290826022574
1.8800000000000001,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5205669399375425,0.09022594956471931,-0.023770580125578814,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7018044961941029,0.20411196301041146,-0.10870901091790369
1.9000000000000001,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5300331591693012,0.09066061112625194,-0.01488325552109614,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.6905462703651831,0.21608627547710127,-0.10142363444026191
1.92,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5387698604674068,0.08914138047086213,-0.002503151139475761,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.6826883922334991,0.2261810975325759,-0.09011671485655029
1.94,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5420997176925478,0.08660937675385852,0.010868813868668361,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.6813747362465201,0.23493481927576104,-0.07606326133600022
1.96,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5446620144577772,0.08451535392477452,0.02267553989839843,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.686433467872525,0.24255248633126555,-0.06104320169928988
1.98,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5444509170350369,0.08352305478756755,0.03273421443949397,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.6941368061186352,0.2492393750373754,-0.0480005058297031
2.0,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5424168241190794,0.08381060825454145,0.04200614462326605,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.700111670534252,0.25538483417291,-0.0383044240821792
2.02,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5409588300083885,0.08538532805058374,0.052066788149295155,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7072347135955895,0.25945405492661405,-0.028698330511271294
2.04,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5440921289441896,0.08789186657912529,0.06407312377243697,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7164672294314542,0.26098076149149535,-0.016430221415422858
2.06,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5519563037827458,0.09102204721599934,0.07740542990401852,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7280358260810362,0.26038434108485214,-0.0008756013587366152
2.08,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5629355981212688,0.09460913027074043,0.09093657805675782,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7424127416682117,0.25817895360283316,0.01776185247620486
2.1,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5757466214719997,0.09768547217879413,0.10432142928139955,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7605146225588518,0.2538523028242532,0.03914418790253613
2.12,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5855642817276177,0.09878849851859844,0.1163292350708196,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7781804466207739,0.24662634186879762,0.0606164432874936
2.14,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5893361903671875,0.0970116181260011,0.12656306153504818,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7883728418198145,0.23536242611974706,0.0806570627043492
2.16,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5864794100160577,0.09390099784184812,0.13635292963589896,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7896145525377724,0.2190437554014325,0.0991626405833218
2.18,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5831771140221969,0.0928698161386911,0.14466378501539723,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7895817856274026,0.19860680951252452,0.1166030085779952
2.2,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.579233424642757,0.09371652879748066,0.15092740039800848,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.7985282115619434,0.17772041395279595,0.13217221724180353
2.22,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5798739034675828,0.09655719234030921,0.15502571775929747,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8161734020335456,0.16010748948970302,0.14342598068389215
2.24,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.577713049686488,0.1016179878006429,0.15768965006909566,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8396513870046848,0.14567770876711614,0.15168393323618717
2.2600000000000002,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5752859227041972,0.10810753862861848,0.1597532414321513,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8584124641670048,0.13373240684135185,0.1561651873022824
2.2800000000000002,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5704770326139937,0.1147013025696113,0.16309052439392996,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8652295977542465,0.12174128221656283,0.15772761239940164
2.3000000000000003,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5579028149824415,0.12130567791364955,0.16511619417384513,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8576353374929985,0.10994018241583683,0.15831548557924038
2.32,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5506374100469666,0.12680945574721478,0.16377929077617026,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8460422509880854,0.09865415407976347,0.15753588674844038
2.34,-0.6614013564182245,0.08229128335589758,0.0710049532639217,-0.5525307283371905,0.13092196625598418,0.1607859054364164,0.6613526649497186,0.0822783194905016,-0.07104165376577126,0.8406847283407696,0.08697329382804495,0.1542173709510098
