time_s,left_target_force_x_n,left_target_force_y_n,left_target_force_z_n,left_actual_force_x_n,left_actual_force_y_n,left_actual_force_z_n,right_target_force_x_n,right_target_force_y_n,right_target_force_z_n,right_actual_force_x_n,right_actual_force_y_n,right_actual_force_z_n
1.16,0.0,0.0,-0.24525000154972076,0.0,0.0,6.67786169052124,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3188832104206085
1.18,0.0,0.0,-0.24525000154972076,0.0,0.0,6.665215015411377,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18637460470199585
1.2,0.0,0.0,-0.24525000154972076,0.0,0.0,5.37306547164917,0.0,0.0,-0.24525000154972076,0.0,0.0,0.21598510444164276
1.22,0.0,0.0,-0.24525000154972076,0.0,0.0,3.289151430130005,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6686851382255554
1.24,0.0,0.0,-0.24525000154972076,0.0,0.0,1.1681092977523804,0.0,0.0,-0.24525000154972076,0.0,0.0,0.9307183027267456
1.26,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.0786677896976471,0.0,0.0,-0.24525000154972076,0.0,0.0,0.8827003240585327
1.28,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.49103426933288574,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6778731346130371
1.3,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.6308873891830444,0.0,0.0,-0.24525000154972076,0.0,0.0,0.541900634765625
1.32,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.6633424758911133,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2727144956588745
1.34,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.5555996894836426,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.006876558065414429
1.36,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.49130773544311523,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24660661816596985
1.3800000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4201735556125641,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4049527645111084
1.4000000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3576534390449524,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.532664954662323
1.42,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.33458033204078674,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.6019604802131653
1.44,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.37530866265296936,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.7042252421379089
1.46,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4385560154914856,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.7386081218719482
1.48,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4651435315608978,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.7844448089599609
1.5,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.458343505859375,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.7861660122871399
1.52,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.45063257217407227,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.7557681202888489
1.54,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4611733853816986,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.6662792563438416
1.56,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.46510806679725647,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.5251268744468689
1.58,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.457590788602829,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3753935694694519
1.6,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4434138834476471,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21159899234771729
1.62,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.42433321475982666,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.054437726736068726
1.6400000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.41241690516471863,0.0,0.0,-0.24525000154972076,0.0,0.0,0.0905643031001091
1.6600000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4028843343257904,0.0,0.0,-0.24525000154972076,0.0,0.0,0.20416215062141418
1.68,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.37343916296958923,0.0,0.0,-0.24525000154972076,0.0,0.0,0.27591463923454285
1.7,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.33015304803848267,0.0,0.0,-0.24525000154972076,0.0,0.0,0.27530360221862793
1.72,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2593940496444702,0.0,0.0,-0.24525000154972076,0.0,0.0,0.163161501288414
1.74,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.037152066826820374,0.0,0.0,-0.24525000154972076,0.0,0.0,0.05940382927656174
1.76,0.0,0.0,-0.24525000154972076,0.0,0.0,0.09233666211366653,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25124216079711914
1.78,0.0,0.0,-0.24525000154972076,0.0,0.0,0.06484177708625793,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.6012831926345825
1.8,0.0,0.0,-0.24525000154972076,0.0,0.0,0.051494356244802475,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.829463005065918
1.82,0.0,0.0,-0.24525000154972076,0.0,0.0,0.10132744908332825,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.8631112575531006
1.84,0.0,0.0,-0.24525000154972076,0.0,0.0,0.059893544763326645,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.7877402901649475
1.86,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.055839814245700836,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.893136203289032
1.8800000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15806210041046143,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.0397138595581055
1.9000000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24149447679519653,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.30355966091156
1.92,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3043624460697174,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.4571768045425415
1.94,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2946820557117462,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.4314167499542236
1.96,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.30551421642303467,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.2354178428649902
1.98,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3001096546649933,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.8836848139762878
2.0,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27917253971099854,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.407847136259079
2.02,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23237331211566925,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.06559984385967255
2.04,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21650582551956177,0.0,0.0,-0.24525000154972076,0.0,0.0,0.08690588176250458
2.06,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2395372837781906,0.0,0.0,-0.24525000154972076,0.0,0.0,0.09647960960865021
2.08,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25216713547706604,0.0,0.0,-0.24525000154972076,0.0,0.0,0.10236608237028122
2.1,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2610239088535309,0.0,0.0,-0.24525000154972076,0.0,0.0,0.14078645408153534
2.12,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.26193639636039734,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2561359405517578
2.14,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2403508871793747,0.0,0.0,-0.24525000154972076,0.0,0.0,0.42145073413848877
2.16,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20765894651412964,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5044759511947632
2.18,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16448770463466644,0.0,0.0,-0.24525000154972076,0.0,0.0,0.47193050384521484
2.2,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16171468794345856,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6070675849914551
2.22,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2520096004009247,0.0,0.0,-0.24525000154972076,0.0,0.0,0.8447047472000122
2.24,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22766710817813873,0.0,0.0,-0.24525000154972076,0.0,0.0,0.8357188105583191
2.2600000000000002,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21207335591316223,0.0,0.0,-0.24525000154972076,0.0,0.0,0.7686195969581604
2.2800000000000002,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2413317710161209,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5451162457466125
2.3000000000000003,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23067262768745422,0.0,0.0,-0.24525000154972076,0.0,0.0,0.4284132122993469
2.32,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23352356255054474,0.0,0.0,-0.24525000154972076,0.0,0.0,0.3560298681259155
2.34,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2883438766002655,0.0,0.0,-0.24525000154972076,0.0,0.0,0.23358406126499176
2.36,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2684011459350586,0.0,0.0,-0.24525000154972076,0.0,0.0,0.13189636170864105
2.38,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16322773694992065,0.0,0.0,-0.24525000154972076,0.0,0.0,0.05652396380901337
2.4,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27377450466156006,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07803624868392944
2.42,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22270573675632477,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.060826625674963
2.44,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21697354316711426,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10762592405080795
2.46,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19723868370056152,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.08177758753299713
2.48,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18261995911598206,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.06006699800491333
2.5,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19306553900241852,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.01647041365504265
2.52,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21881824731826782,0.0,0.0,-0.24525000154972076,0.0,0.0,0.06414356827735901
2.54,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23464113473892212,0.0,0.0,-0.24525000154972076,0.0,0.0,0.1795894354581833
2.56,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2535654902458191,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2926070988178253
2.58,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25254011154174805,0.0,0.0,-0.24525000154972076,0.0,0.0,0.4002048373222351
2.6,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2444961816072464,0.0,0.0,-0.24525000154972076,0.0,0.0,0.4699610471725464
2.62,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2292052060365677,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5103851556777954
2.64,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19846762716770172,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5182615518569946
2.66,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16164042055606842,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5005942583084106
2.68,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.12746594846248627,0.0,0.0,-0.24525000154972076,0.0,0.0,0.4457913637161255
2.7,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07694128900766373,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2965158522129059
2.72,0.0,0.0,-0.24525000154972076,0.0,0.0,0.027842573821544647,0.0,0.0,-0.24525000154972076,0.0,0.0,0.19940468668937683
2.74,0.0,0.0,-0.24525000154972076,0.0,0.0,0.013291814364492893,0.0,0.0,-0.24525000154972076,0.0,0.0,0.00280965119600296
2.7600000000000002,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10065771639347076,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3728492259979248
2.7800000000000002,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.09292904287576675,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.5628436207771301
2.8000000000000003,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.06281031668186188,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.7274312973022461
2.82,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.05373406782746315,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.8931444883346558
2.84,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.08350324630737305,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.133423924446106
2.86,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.08830997347831726,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.5445613861083984
2.88,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1985728144645691,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.8124879598617554
2.9,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21612843871116638,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.9568910598754883
2.92,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21207846701145172,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.9727710485458374
2.94,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21004290878772736,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.8141206502914429
2.96,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21515119075775146,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.458465337753296
2.98,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22721989452838898,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.0318100452423096
3.0,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22175516188144684,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.5609965324401855
3.02,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20080263912677765,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14813894033432007
3.04,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19624975323677063,0.0,0.0,-0.24525000154972076,0.0,0.0,0.10360296070575714
3.06,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19719471037387848,0.0,0.0,-0.24525000154972076,0.0,0.0,0.22587507963180542
3.08,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18504966795444489,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2713615596294403
3.1,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18608182668685913,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2917340397834778
3.12,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2125123292207718,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2908713221549988
3.14,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24305440485477448,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2532631754875183
3.16,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.248911052942276,0.0,0.0,-0.24525000154972076,0.0,0.0,0.1878567337989807
3.18,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23121461272239685,0.0,0.0,-0.24525000154972076,0.0,0.0,0.16277816891670227
3.2,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1827671229839325,0.0,0.0,-0.24525000154972076,0.0,0.0,0.1127697005867958
3.22,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1755439192056656,0.0,0.0,-0.24525000154972076,0.0,0.0,0.15207991003990173
3.24,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2615111470222473,0.0,0.0,-0.24525000154972076,0.0,0.0,0.31184735894203186
3.2600000000000002,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24251878261566162,0.0,0.0,-0.24525000154972076,0.0,0.0,0.37451642751693726
3.2800000000000002,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2375081479549408,0.0,0.0,-0.24525000154972076,0.0,0.0,0.3774201273918152
3.3000000000000003,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25021877884864807,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2503378987312317
3.3200000000000003,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19401098787784576,0.0,0.0,-0.24525000154972076,0.0,0.0,0.16347923874855042
3.34,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25822585821151733,0.0,0.0,-0.24525000154972076,0.0,0.0,0.006176993250846863
3.36,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2816447615623474,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.12494082748889923
3.38,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27492526173591614,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23515255749225616
3.4,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3249590992927551,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3344420790672302
3.42,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.35014745593070984,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3759431838989258
3.44,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3611975312232971,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.36760085821151733
3.46,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.35742369294166565,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3180023431777954
3.48,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.35029852390289307,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25766921043395996
3.5,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3312980830669403,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.174823597073555
3.52,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3223550021648407,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.06035054102540016
3.54,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.307966023683548,0.0,0.0,-0.24525000154972076,0.0,0.0,0.09209370613098145
3.56,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2790428400039673,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2570105493068695
3.58,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.250661164522171,0.0,0.0,-0.24525000154972076,0.0,0.0,0.41095170378685
3.6,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22073791921138763,0.0,0.0,-0.24525000154972076,0.0,0.0,0.53751140832901
3.62,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18423429131507874,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6120977401733398
3.64,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14592328667640686,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6450868844985962
3.66,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.12297454476356506,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6670026779174805
3.68,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11108676344156265,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6648290753364563
3.7,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.08591517060995102,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5455839037895203
3.72,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.0076971352100372314,0.0,0.0,-0.24525000154972076,0.0,0.0,0.4449930787086487
3.74,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.019543327391147614,0.0,0.0,-0.24525000154972076,0.0,0.0,0.27807891368865967
3.7600000000000002,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11383101344108582,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.05765879154205322
3.7800000000000002,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07368442416191101,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23646120727062225
3.8000000000000003,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.012059299275279045,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4507848024368286
3.8200000000000003,0.0,0.0,-0.24525000154972076,0.0,0.0,0.013562357053160667,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.6117714643478394
3.84,0.0,0.0,-0.24525000154972076,0.0,0.0,0.011141372844576836,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.9027052521705627
3.86,0.0,0.0,-0.24525000154972076,0.0,0.0,0.005334991961717606,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.337824821472168
3.88,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.137207493185997,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.6390953063964844
3.9,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14870338141918182,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.800841212272644
3.92,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1355120837688446,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.8693221807479858
3.94,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1386428326368332,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.7703267335891724
3.96,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13915970921516418,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.4607561826705933
3.98,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1593228429555893,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.0973528623580933
4.0,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13723966479301453,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.6576268672943115
4.0200000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13776034116744995,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2519630789756775
4.04,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1640569269657135,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.0019017457962036133
4.0600000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1755312979221344,0.0,0.0,-0.24525000154972076,0.0,0.0,0.12118056416511536
4.08,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18397513031959534,0.0,0.0,-0.24525000154972076,0.0,0.0,0.14923948049545288
4.1,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19818714261054993,0.0,0.0,-0.24525000154972076,0.0,0.0,0.17010895907878876
4.12,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1798737645149231,0.0,0.0,-0.24525000154972076,0.0,0.0,0.17128944396972656
4.14,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1654876321554184,0.0,0.0,-0.24525000154972076,0.0,0.0,0.17013554275035858
4.16,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20535171031951904,0.0,0.0,-0.24525000154972076,0.0,0.0,0.1644001603126526
4.18,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.08818964660167694,0.0,0.0,-0.24525000154972076,0.0,0.0,0.23976397514343262
4.2,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2461908608675003,0.0,0.0,-0.24525000154972076,0.0,0.0,0.23084019124507904
4.22,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2526876628398895,0.0,0.0,-0.24525000154972076,0.0,0.0,0.3809049129486084
4.24,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2530663013458252,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5111336708068848
4.26,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2530199885368347,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5771287083625793
4.28,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2255234718322754,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5951901078224182
4.3,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2410014420747757,0.0,0.0,-0.24525000154972076,0.0,0.0,0.45721933245658875
4.32,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2288992553949356,0.0,0.0,-0.24525000154972076,0.0,0.0,0.341361403465271
4.34,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24959687888622284,0.0,0.0,-0.24525000154972076,0.0,0.0,0.17633652687072754
4.36,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2948565185070038,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.0036332905292510986
4.38,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3159859776496887,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13071657717227936
4.4,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3145182430744171,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1825471669435501
4.42,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3236393332481384,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22363528609275818
4.44,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.318933367729187,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22989915311336517
4.46,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.32288455963134766,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22086508572101593
4.48,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.32853034138679504,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.17184877395629883
4.5,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3149588108062744,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11954516172409058
4.5200000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.303175687789917,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.04179147630929947
4.54,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2948061525821686,0.0,0.0,-0.24525000154972076,0.0,0.0,0.08021245151758194
4.5600000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27403688430786133,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2184545397758484
4.58,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2438703030347824,0.0,0.0,-0.24525000154972076,0.0,0.0,0.3604779541492462
4.6000000000000005,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.219706192612648,0.0,0.0,-0.24525000154972076,0.0,0.0,0.4875478148460388
4.62,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19147337973117828,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5803667902946472
4.64,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.167131245136261,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6395373940467834
4.66,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15324482321739197,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6870479583740234
4.68,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13822421431541443,0.0,0.0,-0.24525000154972076,0.0,0.0,0.7170215845108032
4.7,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11192157864570618,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6609451770782471
4.72,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.037662625312805176,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6312255859375
4.74,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1182960793375969,0.0,0.0,-0.24525000154972076,0.0,0.0,0.37078145146369934
4.76,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15417936444282532,0.0,0.0,-0.24525000154972076,0.0,0.0,0.08120991289615631
4.78,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.18706044554710388,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.06402212381362915
