time_s,left_target_position_x_m,left_target_position_y_m,left_target_position_z_m,left_actual_position_x_m,left_actual_position_y_m,left_actual_position_z_m,right_target_position_x_m,right_target_position_y_m,right_target_position_z_m,right_actual_position_x_m,right_actual_position_y_m,right_actual_position_z_m
1.12,0.7380872964859009,0.21185706555843353,0.9192401170730591,0.7542710900306702,0.1367354393005371,0.9134759902954102,0.738085925579071,-0.2118527591228485,0.9192285537719727,0.686435341835022,-0.30235907435417175,0.9195354580879211
1.1400000000000001,0.7440873384475708,0.21185706555843353,0.9192401170730591,0.7647421956062317,0.13652817904949188,0.9117231965065002,0.7440859079360962,-0.2118527591228485,0.9192285537719727,0.6981108784675598,-0.30710795521736145,0.9195331335067749
1.16,0.7500872611999512,0.21185706555843353,0.9192401170730591,0.7746643424034119,0.13700354099273682,0.9100412726402283,0.7500859498977661,-0.2118527591228485,0.9192285537719727,0.7091565132141113,-0.311317503452301,0.919581949710846
1.18,0.7560873031616211,0.21185706555843353,0.9192401170730591,0.783667266368866,0.13815522193908691,0.9097908735275269,0.7560859322547913,-0.2118527591228485,0.9192285537719727,0.7193076014518738,-0.31502893567085266,0.9194544553756714
1.2,0.762087345123291,0.21185706555843353,0.9192401170730591,0.7923834919929504,0.14001938700675964,0.9113263487815857,0.7620859146118164,-0.2118527591228485,0.9192285537719727,0.7289858460426331,-0.3186018764972687,0.9189749360084534
1.22,0.7680872678756714,0.21185706555843353,0.9192401170730591,0.8012928366661072,0.14193624258041382,0.9140863418579102,0.7680859565734863,-0.2118527591228485,0.9192285537719727,0.7385581731796265,-0.3219239413738251,0.9183610677719116
1.24,0.7740873098373413,0.21185706555843353,0.9192401170730591,0.8103424310684204,0.14319171011447906,0.9170639514923096,0.7740859389305115,-0.2118527591228485,0.9192285537719727,0.7481144070625305,-0.32474738359451294,0.9179547429084778
1.26,0.7800872921943665,0.21185706555843353,0.9192401170730591,0.8191312551498413,0.14343532919883728,0.9190034866333008,0.7800859212875366,-0.2118527591228485,0.9192285537719727,0.7576463222503662,-0.32669582962989807,0.9179591536521912
1.28,0.7860872745513916,0.21185706555843353,0.9192401170730591,0.8271978497505188,0.1431639939546585,0.919779896736145,0.7860859632492065,-0.2118527591228485,0.9192285537719727,0.76688551902771,-0.3270326256752014,0.9181956052780151
1.3,0.7920873165130615,0.21185706555843353,0.9192401170730591,0.8343351483345032,0.14285488426685333,0.920067310333252,0.7920858860015869,-0.2118527591228485,0.9192285537719727,0.7755429744720459,-0.32603076100349426,0.9183884859085083
1.32,0.7980872988700867,0.21185706555843353,0.9192401170730591,0.8406253457069397,0.1423180252313614,0.920153021812439,0.7980859279632568,-0.2118527591228485,0.9192285537719727,0.783679187297821,-0.3244248032569885,0.9187425971031189
1.34,0.8040872812271118,0.21185706555843353,0.9192401170730591,0.8462528586387634,0.1414889395236969,0.9200399518013,0.8040859699249268,-0.2118527591228485,0.9192285537719727,0.791395902633667,-0.322385311126709,0.9191569089889526
1.36,0.8100873231887817,0.21185706555843353,0.9192401170730591,0.8513663411140442,0.14075161516666412,0.9199467301368713,0.8100858926773071,-0.2118527591228485,0.9192285537719727,0.798725962638855,-0.3199615180492401,0.9195131063461304
1.3800000000000001,0.8160873055458069,0.21185706555843353,0.9192401170730591,0.8561366200447083,0.14035290479660034,0.9198645353317261,0.816085934638977,-0.2118527591228485,0.9192285537719727,0.8058432340621948,-0.31745684146881104,0.9197566509246826
1.4000000000000001,0.822087287902832,0.21185706555843353,0.9192401170730591,0.8607596755027771,0.14008350670337677,0.9197815656661987,0.8220859169960022,-0.2118527591228485,0.9192285537719727,0.8129258155822754,-0.31511253118515015,0.9199456572532654
1.42,0.828087329864502,0.21185706555843353,0.9192401170730591,0.8652235865592957,0.13965581357479095,0.9197319746017456,0.8280858993530273,-0.2118527591228485,0.9192285537719727,0.8199455738067627,-0.3129824101924896,0.9200602769851685
1.44,0.8340873122215271,0.21185706555843353,0.9192401170730591,0.8694761991500854,0.13902826607227325,0.9197657108306885,0.8340859413146973,-0.2118527591228485,0.9192285537719727,0.8267558813095093,-0.31098952889442444,0.9201871156692505
1.46,0.8400872945785522,0.21185706555843353,0.9192401170730591,0.8736775517463684,0.13848604261875153,0.9198452234268188,0.8400859236717224,-0.2118527591228485,0.9192285537719727,0.8334248661994934,-0.3090253472328186,0.9202600717544556
