step,tag,value,wall_time
43000,Metrics/base_velocity/error_vel_xy,0.008597668260335922,1780745050.239286
43005,Metrics/base_velocity/error_vel_xy,0.12224826216697693,1780745073.9953806
43010,Metrics/base_velocity/error_vel_xy,0.11857222765684128,1780745099.4168172
43015,Metrics/base_velocity/error_vel_xy,0.1193157285451889,1780745125.0039606
43020,Metrics/base_velocity/error_vel_xy,0.10934244096279144,1780745150.0768597
43025,Metrics/base_velocity/error_vel_xy,0.11516456305980682,1780745175.5713272
43030,Metrics/base_velocity/error_vel_xy,0.12805679440498352,1780745197.4059818
43035,Metrics/base_velocity/error_vel_xy,0.14485548436641693,1780745220.1923504
43040,Metrics/base_velocity/error_vel_xy,0.1563367247581482,1780745244.8613703
43045,Metrics/base_velocity/error_vel_xy,0.1744440197944641,1780745269.2638488
43050,Metrics/base_velocity/error_vel_xy,0.1962752342224121,1780745293.672448
43055,Metrics/base_velocity/error_vel_xy,0.21125642955303192,1780745318.0397305
43060,Metrics/base_velocity/error_vel_xy,0.23317936062812805,1780745342.2607918
43065,Metrics/base_velocity/error_vel_xy,0.2280818670988083,1780745366.6925895
43070,Metrics/base_velocity/error_vel_xy,0.3156195878982544,1780745390.639048
43075,Metrics/base_velocity/error_vel_xy,0.36707454919815063,1780745414.5938993
43080,Metrics/base_velocity/error_vel_xy,0.3691825568675995,1780745438.9707723
43085,Metrics/base_velocity/error_vel_xy,0.3689744472503662,1780745463.3084064
43090,Metrics/base_velocity/error_vel_xy,0.37027281522750854,1780745487.6532044
43095,Metrics/base_velocity/error_vel_xy,0.3664848804473877,1780745512.3013277
43100,Metrics/base_velocity/error_vel_xy,0.36420005559921265,1780745536.8734448
43105,Metrics/base_velocity/error_vel_xy,0.32495564222335815,1780745561.730179
43110,Metrics/base_velocity/error_vel_xy,0.31522417068481445,1780745586.2928138
43115,Metrics/base_velocity/error_vel_xy,0.3120183050632477,1780745610.8022146
43120,Metrics/base_velocity/error_vel_xy,0.29548388719558716,1780745635.529974
43125,Metrics/base_velocity/error_vel_xy,0.2723461985588074,1780745660.4334247
43130,Metrics/base_velocity/error_vel_xy,0.255400687456131,1780745685.4738085
43135,Metrics/base_velocity/error_vel_xy,0.2381051629781723,1780745709.5532658
43140,Metrics/base_velocity/error_vel_xy,0.2206941843032837,1780745734.4243731
43145,Metrics/base_velocity/error_vel_xy,0.2150590419769287,1780745758.7571533
43150,Metrics/base_velocity/error_vel_xy,0.20659467577934265,1780745783.4303174
43155,Metrics/base_velocity/error_vel_xy,0.2004760205745697,1780745808.205964
43160,Metrics/base_velocity/error_vel_xy,0.20164093375205994,1780745833.37177
43165,Metrics/base_velocity/error_vel_xy,0.19732767343521118,1780745857.9729023
43170,Metrics/base_velocity/error_vel_xy,0.19348856806755066,1780745882.6289113
43175,Metrics/base_velocity/error_vel_xy,0.18621139228343964,1780745907.835633
43180,Metrics/base_velocity/error_vel_xy,0.18493448197841644,1780745932.702459
43185,Metrics/base_velocity/error_vel_xy,0.17891333997249603,1780745957.3502946
43190,Metrics/base_velocity/error_vel_xy,0.17182253301143646,1780745982.323485
43195,Metrics/base_velocity/error_vel_xy,0.18070201575756073,1780746006.9776387
43200,Metrics/base_velocity/error_vel_xy,0.18078935146331787,1780746031.6891518
43205,Metrics/base_velocity/error_vel_xy,0.1811671108007431,1780746056.6046145
43210,Metrics/base_velocity/error_vel_xy,0.18212729692459106,1780746081.5372477
43215,Metrics/base_velocity/error_vel_xy,0.18054406344890594,1780746106.4096384
43220,Metrics/base_velocity/error_vel_xy,0.18382422626018524,1780746129.671154
43225,Metrics/base_velocity/error_vel_xy,0.18084608018398285,1780746151.7389164
43230,Metrics/base_velocity/error_vel_xy,0.18426434695720673,1780746176.6870658
43235,Metrics/base_velocity/error_vel_xy,0.1866912543773651,1780746202.0811338
43240,Metrics/base_velocity/error_vel_xy,0.19369733333587646,1780746226.908693
43245,Metrics/base_velocity/error_vel_xy,0.19660842418670654,1780746252.8123324
43250,Metrics/base_velocity/error_vel_xy,0.20016101002693176,1780746278.3422248
43255,Metrics/base_velocity/error_vel_xy,0.19940410554409027,1780746302.44823
43260,Metrics/base_velocity/error_vel_xy,0.199112206697464,1780746324.704588
43265,Metrics/base_velocity/error_vel_xy,0.20247364044189453,1780746349.8275142
43270,Metrics/base_velocity/error_vel_xy,0.20077846944332123,1780746375.6715121
43275,Metrics/base_velocity/error_vel_xy,0.19526222348213196,1780746400.849705
43280,Metrics/base_velocity/error_vel_xy,0.19741526246070862,1780746426.8854005
43285,Metrics/base_velocity/error_vel_xy,0.1942983865737915,1780746452.724387
43290,Metrics/base_velocity/error_vel_xy,0.18859636783599854,1780746478.1503577
43295,Metrics/base_velocity/error_vel_xy,0.1879952847957611,1780746503.6625552
43300,Metrics/base_velocity/error_vel_xy,0.18327777087688446,1780746528.9603455
43305,Metrics/base_velocity/error_vel_xy,0.1786634773015976,1780746554.7104282
43310,Metrics/base_velocity/error_vel_xy,0.17912201583385468,1780746580.2894177
43315,Metrics/base_velocity/error_vel_xy,0.1792355626821518,1780746606.264463
43320,Metrics/base_velocity/error_vel_xy,0.17357921600341797,1780746631.583971
43325,Metrics/base_velocity/error_vel_xy,0.17309650778770447,1780746656.6327887
43330,Metrics/base_velocity/error_vel_xy,0.16960212588310242,1780746681.350784
