step,tag,value,wall_time
12998,Metrics/base_velocity/error_vel_xy,0.003626937745139003,1781265525.5830426
13027,Metrics/base_velocity/error_vel_xy,0.07907562702894211,1781265691.2295055
13056,Metrics/base_velocity/error_vel_xy,0.09192065894603729,1781265858.8280578
13085,Metrics/base_velocity/error_vel_xy,0.10829979181289673,1781266036.2486007
13114,Metrics/base_velocity/error_vel_xy,0.1868828386068344,1781266213.9724286
13143,Metrics/base_velocity/error_vel_xy,0.18082907795906067,1781266391.424464
13172,Metrics/base_velocity/error_vel_xy,0.3475817143917084,1781266569.4780912
13201,Metrics/base_velocity/error_vel_xy,0.4638001620769501,1781266732.6107633
13230,Metrics/base_velocity/error_vel_xy,0.3895866870880127,1781266894.3580391
13259,Metrics/base_velocity/error_vel_xy,0.2980806231498718,1781267052.1227598
13288,Metrics/base_velocity/error_vel_xy,0.22119563817977905,1781267218.343034
13317,Metrics/base_velocity/error_vel_xy,0.1694556325674057,1781267384.2596552
13346,Metrics/base_velocity/error_vel_xy,0.15040458738803864,1781267555.3141744
13375,Metrics/base_velocity/error_vel_xy,0.14481157064437866,1781267719.2700162
13404,Metrics/base_velocity/error_vel_xy,0.13661649823188782,1781267891.7276134
13433,Metrics/base_velocity/error_vel_xy,0.12405489385128021,1781268060.7200425
13462,Metrics/base_velocity/error_vel_xy,0.11743368953466415,1781268234.5760703
13491,Metrics/base_velocity/error_vel_xy,0.11751323938369751,1781268409.6259806
13520,Metrics/base_velocity/error_vel_xy,0.11053965985774994,1781268574.6720405
13549,Metrics/base_velocity/error_vel_xy,0.10153466463088989,1781268742.257732
13578,Metrics/base_velocity/error_vel_xy,0.09525208920240402,1781268902.6243303
13607,Metrics/base_velocity/error_vel_xy,0.09329657256603241,1781269075.1950717
13636,Metrics/base_velocity/error_vel_xy,0.09083390235900879,1781269251.4913533
13665,Metrics/base_velocity/error_vel_xy,0.08859767764806747,1781269425.9246142
13694,Metrics/base_velocity/error_vel_xy,0.08591616153717041,1781269593.8750339
13723,Metrics/base_velocity/error_vel_xy,0.0847264751791954,1781269765.4541032
13752,Metrics/base_velocity/error_vel_xy,0.08183413743972778,1781269930.716214
13781,Metrics/base_velocity/error_vel_xy,0.07949182391166687,1781270100.3100643
13810,Metrics/base_velocity/error_vel_xy,0.07751955837011337,1781270269.201166
13839,Metrics/base_velocity/error_vel_xy,0.07549405097961426,1781270442.5336628
13868,Metrics/base_velocity/error_vel_xy,0.07506537437438965,1781270614.5233338
13897,Metrics/base_velocity/error_vel_xy,0.0730258971452713,1781270791.518081
13926,Metrics/base_velocity/error_vel_xy,0.0718616247177124,1781270961.7649467
13955,Metrics/base_velocity/error_vel_xy,0.07019417732954025,1781271143.2075412
13984,Metrics/base_velocity/error_vel_xy,0.07034601271152496,1781271321.2350664
14013,Metrics/base_velocity/error_vel_xy,0.06921933591365814,1781271492.2578945
14042,Metrics/base_velocity/error_vel_xy,0.06759363412857056,1781271655.547185
14071,Metrics/base_velocity/error_vel_xy,0.06802373379468918,1781271821.4769773
14100,Metrics/base_velocity/error_vel_xy,0.06821464747190475,1781271988.0333161
14129,Metrics/base_velocity/error_vel_xy,0.0671076774597168,1781272157.3083751
14158,Metrics/base_velocity/error_vel_xy,0.06698568165302277,1781272327.190176
14187,Metrics/base_velocity/error_vel_xy,0.06717490404844284,1781272524.6782696
14216,Metrics/base_velocity/error_vel_xy,0.06535680592060089,1781273053.544328
14245,Metrics/base_velocity/error_vel_xy,0.06503932923078537,1781273570.5054517
14274,Metrics/base_velocity/error_vel_xy,0.06610845774412155,1781274008.4848766
14303,Metrics/base_velocity/error_vel_xy,0.06523686647415161,1781274166.1274254
14332,Metrics/base_velocity/error_vel_xy,0.06588690727949142,1781274337.2494452
14361,Metrics/base_velocity/error_vel_xy,0.06537440419197083,1781274509.732205
14390,Metrics/base_velocity/error_vel_xy,0.06320218741893768,1781274674.7034385
14419,Metrics/base_velocity/error_vel_xy,0.06391191482543945,1781274846.6577458
14448,Metrics/base_velocity/error_vel_xy,0.06452536582946777,1781275016.1250691
14477,Metrics/base_velocity/error_vel_xy,0.06278073787689209,1781275180.0308723
14506,Metrics/base_velocity/error_vel_xy,0.06169240176677704,1781275352.6672087
14535,Metrics/base_velocity/error_vel_xy,0.06219607591629028,1781275524.8184068
14564,Metrics/base_velocity/error_vel_xy,0.06226441264152527,1781275692.2722027
14593,Metrics/base_velocity/error_vel_xy,0.06153964251279831,1781275860.7887647
14622,Metrics/base_velocity/error_vel_xy,0.06174137815833092,1781276026.4766765
14651,Metrics/base_velocity/error_vel_xy,0.0606585368514061,1781276194.2396965
14680,Metrics/base_velocity/error_vel_xy,0.05990944802761078,1781276363.3736866
14709,Metrics/base_velocity/error_vel_xy,0.0597354881465435,1781276525.7883437
14738,Metrics/base_velocity/error_vel_xy,0.059798091650009155,1781276696.256531
14767,Metrics/base_velocity/error_vel_xy,0.05995262786746025,1781276860.0578046
14796,Metrics/base_velocity/error_vel_xy,0.061578795313835144,1781277032.6061814
14825,Metrics/base_velocity/error_vel_xy,0.06333447992801666,1781277203.1470008
14854,Metrics/base_velocity/error_vel_xy,0.06329329311847687,1781277372.9365375
14883,Metrics/base_velocity/error_vel_xy,0.06341598927974701,1781277541.979841
14912,Metrics/base_velocity/error_vel_xy,0.06366753578186035,1781277712.2877111
14941,Metrics/base_velocity/error_vel_xy,0.06362012773752213,1781277877.080164
14970,Metrics/base_velocity/error_vel_xy,0.06131058558821678,1781278044.3094943
14999,Metrics/base_velocity/error_vel_xy,0.061016105115413666,1781278216.3272002
15028,Metrics/base_velocity/error_vel_xy,0.06120051071047783,1781278388.925226
15057,Metrics/base_velocity/error_vel_xy,0.0613546296954155,1781278561.0691803
15086,Metrics/base_velocity/error_vel_xy,0.06028929352760315,1781278728.2938225
15115,Metrics/base_velocity/error_vel_xy,0.06034998223185539,1781278894.2506511
15144,Metrics/base_velocity/error_vel_xy,0.06091615557670593,1781279067.005071
15173,Metrics/base_velocity/error_vel_xy,0.05955098569393158,1781279238.4853845
15202,Metrics/base_velocity/error_vel_xy,0.06020165979862213,1781279412.99275
15231,Metrics/base_velocity/error_vel_xy,0.059867992997169495,1781279587.9311376
15260,Metrics/base_velocity/error_vel_xy,0.060612451285123825,1781279762.286548
15289,Metrics/base_velocity/error_vel_xy,0.06028706580400467,1781279928.3184123
15318,Metrics/base_velocity/error_vel_xy,0.06030913442373276,1781280097.4983122
15347,Metrics/base_velocity/error_vel_xy,0.059683214873075485,1781280264.7210882
15376,Metrics/base_velocity/error_vel_xy,0.059584230184555054,1781280434.6152966
15405,Metrics/base_velocity/error_vel_xy,0.059670403599739075,1781280603.6850739
15434,Metrics/base_velocity/error_vel_xy,0.059670016169548035,1781280775.3193884
15463,Metrics/base_velocity/error_vel_xy,0.05975762754678726,1781280946.978865
15492,Metrics/base_velocity/error_vel_xy,0.06097198277711868,1781281114.2380393
15521,Metrics/base_velocity/error_vel_xy,0.06065283343195915,1781281279.3143606
15550,Metrics/base_velocity/error_vel_xy,0.059299927204847336,1781281448.7047708
15579,Metrics/base_velocity/error_vel_xy,0.059419117867946625,1781281620.5880709
15608,Metrics/base_velocity/error_vel_xy,0.057939477264881134,1781281792.8974578
15637,Metrics/base_velocity/error_vel_xy,0.05768868327140808,1781281964.7934072
15666,Metrics/base_velocity/error_vel_xy,0.058721914887428284,1781282132.9417539
15695,Metrics/base_velocity/error_vel_xy,0.05859474465250969,1781282305.1050253
15724,Metrics/base_velocity/error_vel_xy,0.05864771828055382,1781282477.8542645
15753,Metrics/base_velocity/error_vel_xy,0.05904264375567436,1781282650.4887035
15782,Metrics/base_velocity/error_vel_xy,0.05828229337930679,1781282823.2393208
15811,Metrics/base_velocity/error_vel_xy,0.05812039226293564,1781282994.4790504
15840,Metrics/base_velocity/error_vel_xy,0.05759270116686821,1781283164.29826
15869,Metrics/base_velocity/error_vel_xy,0.05840305984020233,1781283334.7429311
15898,Metrics/base_velocity/error_vel_xy,0.05853080376982689,1781283507.058489
15927,Metrics/base_velocity/error_vel_xy,0.05911090970039368,1781283679.3676858
15956,Metrics/base_velocity/error_vel_xy,0.05796874687075615,1781283850.6524127
15985,Metrics/base_velocity/error_vel_xy,0.05835676193237305,1781284021.0815132
16014,Metrics/base_velocity/error_vel_xy,0.05871058255434036,1781284187.5702786
16043,Metrics/base_velocity/error_vel_xy,0.05911637097597122,1781284360.6700203
16072,Metrics/base_velocity/error_vel_xy,0.05876174196600914,1781284529.8834653
16101,Metrics/base_velocity/error_vel_xy,0.05857781693339348,1781284699.9987497
16130,Metrics/base_velocity/error_vel_xy,0.057283610105514526,1781284865.197716
16159,Metrics/base_velocity/error_vel_xy,0.057364605367183685,1781285035.9560113
16188,Metrics/base_velocity/error_vel_xy,0.05799932777881622,1781285203.6579185
16217,Metrics/base_velocity/error_vel_xy,0.05851134657859802,1781285374.6392143
16246,Metrics/base_velocity/error_vel_xy,0.05885414779186249,1781285543.3220918
16275,Metrics/base_velocity/error_vel_xy,0.05843432992696762,1781285715.206221
16304,Metrics/base_velocity/error_vel_xy,0.058835774660110474,1781285885.283205
16333,Metrics/base_velocity/error_vel_xy,0.05792124196887016,1781286048.7555535
16362,Metrics/base_velocity/error_vel_xy,0.05813024938106537,1781286219.1484172
16391,Metrics/base_velocity/error_vel_xy,0.058523230254650116,1781286390.6529899
16420,Metrics/base_velocity/error_vel_xy,0.06014406308531761,1781286561.6524632
16449,Metrics/base_velocity/error_vel_xy,0.0578247532248497,1781286731.438235
16478,Metrics/base_velocity/error_vel_xy,0.058720022439956665,1781286900.196863
16507,Metrics/base_velocity/error_vel_xy,0.057993292808532715,1781287070.839559
16536,Metrics/base_velocity/error_vel_xy,0.05775461718440056,1781287241.641922
16565,Metrics/base_velocity/error_vel_xy,0.05916012451052666,1781287412.3076231
16594,Metrics/base_velocity/error_vel_xy,0.05934176966547966,1781287580.7891695
16623,Metrics/base_velocity/error_vel_xy,0.05940518528223038,1781287745.627601
16652,Metrics/base_velocity/error_vel_xy,0.05915646255016327,1781287911.8569088
16681,Metrics/base_velocity/error_vel_xy,0.05896608158946037,1781288080.5242918
16710,Metrics/base_velocity/error_vel_xy,0.05833660066127777,1781288251.3863275
16739,Metrics/base_velocity/error_vel_xy,0.05818342790007591,1781288421.696817
16768,Metrics/base_velocity/error_vel_xy,0.058386728167533875,1781288592.271667
16797,Metrics/base_velocity/error_vel_xy,0.059149786829948425,1781288762.3221087
16826,Metrics/base_velocity/error_vel_xy,0.0588967502117157,1781288932.112445
16855,Metrics/base_velocity/error_vel_xy,0.058037370443344116,1781289102.831456
16884,Metrics/base_velocity/error_vel_xy,0.05885399132966995,1781289273.1010432
16913,Metrics/base_velocity/error_vel_xy,0.060183003544807434,1781289442.5297709
16942,Metrics/base_velocity/error_vel_xy,0.06012287735939026,1781289612.368868
16971,Metrics/base_velocity/error_vel_xy,0.05962100625038147,1781289782.5547943
17000,Metrics/base_velocity/error_vel_xy,0.05896232649683952,1781289952.083321
17029,Metrics/base_velocity/error_vel_xy,0.059761375188827515,1781290123.5812547
17058,Metrics/base_velocity/error_vel_xy,0.06034925580024719,1781290293.2905877
17087,Metrics/base_velocity/error_vel_xy,0.06056542322039604,1781290464.5639784
17116,Metrics/base_velocity/error_vel_xy,0.059924520552158356,1781290635.765766
17145,Metrics/base_velocity/error_vel_xy,0.06051160395145416,1781290799.7560987
17174,Metrics/base_velocity/error_vel_xy,0.06003886088728905,1781290966.3970838
17203,Metrics/base_velocity/error_vel_xy,0.05984153971076012,1781291136.2722201
17232,Metrics/base_velocity/error_vel_xy,0.059715114533901215,1781291303.7551765
17261,Metrics/base_velocity/error_vel_xy,0.05889463424682617,1781291473.0573714
17290,Metrics/base_velocity/error_vel_xy,0.05908365175127983,1781291641.181707
17319,Metrics/base_velocity/error_vel_xy,0.0593055784702301,1781291810.8000538
17348,Metrics/base_velocity/error_vel_xy,0.06009239703416824,1781291980.9144967
17377,Metrics/base_velocity/error_vel_xy,0.06006055697798729,1781292150.6259859
17406,Metrics/base_velocity/error_vel_xy,0.05947469174861908,1781292319.9051523
17435,Metrics/base_velocity/error_vel_xy,0.060150258243083954,1781292490.6732223
17464,Metrics/base_velocity/error_vel_xy,0.06006128340959549,1781292661.698681
17493,Metrics/base_velocity/error_vel_xy,0.05978073179721832,1781292832.9305627
17522,Metrics/base_velocity/error_vel_xy,0.06007637828588486,1781292998.783527
17551,Metrics/base_velocity/error_vel_xy,0.06070303916931152,1781293163.7367349
17580,Metrics/base_velocity/error_vel_xy,0.05943922698497772,1781293333.9084728
