step,tag,value,wall_time
7999,Metrics/base_velocity/error_vel_xy,0.0032504028640687466,1781082163.4373863
8004,Metrics/base_velocity/error_vel_xy,0.11961053311824799,1781082192.2816517
8009,Metrics/base_velocity/error_vel_xy,0.12357234954833984,1781082222.0369194
8014,Metrics/base_velocity/error_vel_xy,0.12458686530590057,1781082252.6006734
8019,Metrics/base_velocity/error_vel_xy,0.12465691566467285,1781082282.867814
8024,Metrics/base_velocity/error_vel_xy,0.12488695234060287,1781082313.167885
8029,Metrics/base_velocity/error_vel_xy,0.125006765127182,1781082343.5159733
8034,Metrics/base_velocity/error_vel_xy,0.12918414175510406,1781082373.7026098
8039,Metrics/base_velocity/error_vel_xy,0.14056001603603363,1781082403.8484557
8044,Metrics/base_velocity/error_vel_xy,0.14673182368278503,1781082432.9151914
8049,Metrics/base_velocity/error_vel_xy,0.15184825658798218,1781082461.3708272
8054,Metrics/base_velocity/error_vel_xy,0.161879301071167,1781082489.2593954
8059,Metrics/base_velocity/error_vel_xy,0.17323631048202515,1781082518.0750573
8064,Metrics/base_velocity/error_vel_xy,0.21586041152477264,1781082547.714707
8069,Metrics/base_velocity/error_vel_xy,0.24334633350372314,1781082577.8509817
8074,Metrics/base_velocity/error_vel_xy,0.24180549383163452,1781082606.5798264
8079,Metrics/base_velocity/error_vel_xy,0.2229638546705246,1781082636.7924068
8084,Metrics/base_velocity/error_vel_xy,0.21822330355644226,1781082666.71003
8089,Metrics/base_velocity/error_vel_xy,0.2145518958568573,1781082694.6618128
8094,Metrics/base_velocity/error_vel_xy,0.22207826375961304,1781082723.100298
8099,Metrics/base_velocity/error_vel_xy,0.2350953072309494,1781082751.51602
8104,Metrics/base_velocity/error_vel_xy,0.2516481280326843,1781082780.4258792
8109,Metrics/base_velocity/error_vel_xy,0.2838737368583679,1781082810.2474313
8114,Metrics/base_velocity/error_vel_xy,0.32488587498664856,1781082839.8701785
8119,Metrics/base_velocity/error_vel_xy,0.3331958055496216,1781082868.2395203
8124,Metrics/base_velocity/error_vel_xy,0.4153766334056854,1781082895.4444187
8129,Metrics/base_velocity/error_vel_xy,0.5260228514671326,1781082922.4806466
8134,Metrics/base_velocity/error_vel_xy,0.5008522272109985,1781082950.798385
8139,Metrics/base_velocity/error_vel_xy,0.4674069285392761,1781082980.1119275
8144,Metrics/base_velocity/error_vel_xy,0.42858749628067017,1781083008.9125955
8149,Metrics/base_velocity/error_vel_xy,0.3924674391746521,1781083037.9506104
8154,Metrics/base_velocity/error_vel_xy,0.3579046130180359,1781083065.2779918
8159,Metrics/base_velocity/error_vel_xy,0.3231237530708313,1781083092.7557418
8164,Metrics/base_velocity/error_vel_xy,0.29053208231925964,1781083119.567038
8169,Metrics/base_velocity/error_vel_xy,0.25579458475112915,1781083146.4381058
8174,Metrics/base_velocity/error_vel_xy,0.22067664563655853,1781083175.1685417
8179,Metrics/base_velocity/error_vel_xy,0.18965503573417664,1781083203.754866
8184,Metrics/base_velocity/error_vel_xy,0.1648145169019699,1781083231.8340223
8189,Metrics/base_velocity/error_vel_xy,0.14348018169403076,1781083259.8037426
8194,Metrics/base_velocity/error_vel_xy,0.12705212831497192,1781083287.8484037
8199,Metrics/base_velocity/error_vel_xy,0.11438131332397461,1781083315.4241745
8204,Metrics/base_velocity/error_vel_xy,0.11005138605833054,1781083342.53966
8209,Metrics/base_velocity/error_vel_xy,0.11077513545751572,1781083370.7176795
8214,Metrics/base_velocity/error_vel_xy,0.10853511095046997,1781083399.1061869
8219,Metrics/base_velocity/error_vel_xy,0.11503957211971283,1781083428.926978
8224,Metrics/base_velocity/error_vel_xy,0.12032072246074677,1781083458.5939908
8229,Metrics/base_velocity/error_vel_xy,0.12719358503818512,1781083486.2469978
8234,Metrics/base_velocity/error_vel_xy,0.1340770721435547,1781083514.372758
8239,Metrics/base_velocity/error_vel_xy,0.1404721587896347,1781083541.2048483
8244,Metrics/base_velocity/error_vel_xy,0.1461588591337204,1781083568.6553543
8249,Metrics/base_velocity/error_vel_xy,0.1517186164855957,1781083596.236909
8254,Metrics/base_velocity/error_vel_xy,0.15716670453548431,1781083625.6444805
8259,Metrics/base_velocity/error_vel_xy,0.16019900143146515,1781083655.0361874
8264,Metrics/base_velocity/error_vel_xy,0.16484686732292175,1781083684.4687395
8269,Metrics/base_velocity/error_vel_xy,0.1688990443944931,1781083712.7304327
8274,Metrics/base_velocity/error_vel_xy,0.1741076558828354,1781083742.0863314
8279,Metrics/base_velocity/error_vel_xy,0.17939692735671997,1781083771.6075282
8284,Metrics/base_velocity/error_vel_xy,0.18202196061611176,1781083799.916694
8289,Metrics/base_velocity/error_vel_xy,0.18037383258342743,1781083828.5910773
8294,Metrics/base_velocity/error_vel_xy,0.18031565845012665,1781083857.8931212
8299,Metrics/base_velocity/error_vel_xy,0.18416252732276917,1781083886.7483852
8304,Metrics/base_velocity/error_vel_xy,0.18399938941001892,1781083915.389563
8309,Metrics/base_velocity/error_vel_xy,0.18255284428596497,1781083945.3548458
8314,Metrics/base_velocity/error_vel_xy,0.18037554621696472,1781083974.6113608
8319,Metrics/base_velocity/error_vel_xy,0.1771983504295349,1781084002.6500773
8324,Metrics/base_velocity/error_vel_xy,0.17772433161735535,1781084029.8726296
8329,Metrics/base_velocity/error_vel_xy,0.1711358278989792,1781084058.1811192
8334,Metrics/base_velocity/error_vel_xy,0.1738450527191162,1781084087.781841
8339,Metrics/base_velocity/error_vel_xy,0.16659516096115112,1781084116.28263
8344,Metrics/base_velocity/error_vel_xy,0.1616993397474289,1781084145.5600374
8349,Metrics/base_velocity/error_vel_xy,0.15978071093559265,1781084175.0322952
8354,Metrics/base_velocity/error_vel_xy,0.15541192889213562,1781084204.5747197
8359,Metrics/base_velocity/error_vel_xy,0.15252992510795593,1781084233.9563305
8364,Metrics/base_velocity/error_vel_xy,0.14808030426502228,1781084263.0743985
8369,Metrics/base_velocity/error_vel_xy,0.14279143512248993,1781084292.2044597
8374,Metrics/base_velocity/error_vel_xy,0.13828463852405548,1781084321.2699032
8379,Metrics/base_velocity/error_vel_xy,0.1345309615135193,1781084350.2614899
8384,Metrics/base_velocity/error_vel_xy,0.12886874377727509,1781084379.4504473
8389,Metrics/base_velocity/error_vel_xy,0.12394523620605469,1781084408.31284
8394,Metrics/base_velocity/error_vel_xy,0.11929327249526978,1781084437.701955
8399,Metrics/base_velocity/error_vel_xy,0.11587389558553696,1781084466.9272335
8404,Metrics/base_velocity/error_vel_xy,0.11358855664730072,1781084496.5615685
8409,Metrics/base_velocity/error_vel_xy,0.11304574459791183,1781084526.1540375
8414,Metrics/base_velocity/error_vel_xy,0.11254283040761948,1781084556.1072059
8419,Metrics/base_velocity/error_vel_xy,0.1123347133398056,1781084585.1129982
8424,Metrics/base_velocity/error_vel_xy,0.11434227228164673,1781084614.399049
8429,Metrics/base_velocity/error_vel_xy,0.115667924284935,1781084642.7636373
8434,Metrics/base_velocity/error_vel_xy,0.11646378040313721,1781084672.3627985
8439,Metrics/base_velocity/error_vel_xy,0.11677443981170654,1781084701.7257066
8444,Metrics/base_velocity/error_vel_xy,0.11726807057857513,1781084730.9677503
8449,Metrics/base_velocity/error_vel_xy,0.11756822466850281,1781084760.1598449
8454,Metrics/base_velocity/error_vel_xy,0.11435102671384811,1781084789.3016033
8459,Metrics/base_velocity/error_vel_xy,0.11848185956478119,1781084818.6223722
8464,Metrics/base_velocity/error_vel_xy,0.11519891023635864,1781084847.8101523
8469,Metrics/base_velocity/error_vel_xy,0.11403718590736389,1781084877.2558236
8474,Metrics/base_velocity/error_vel_xy,0.11525245755910873,1781084906.1756067
8479,Metrics/base_velocity/error_vel_xy,0.11581629514694214,1781084933.4167037
8484,Metrics/base_velocity/error_vel_xy,0.11367304623126984,1781084960.5493493
8489,Metrics/base_velocity/error_vel_xy,0.11409309506416321,1781084989.852245
8494,Metrics/base_velocity/error_vel_xy,0.113958939909935,1781085019.3636155
8499,Metrics/base_velocity/error_vel_xy,0.11312281340360641,1781085048.5152166
8504,Metrics/base_velocity/error_vel_xy,0.11012139171361923,1781085077.6748722
8509,Metrics/base_velocity/error_vel_xy,0.10701139271259308,1781085107.0543342
8514,Metrics/base_velocity/error_vel_xy,0.10345996916294098,1781085136.6617663
8519,Metrics/base_velocity/error_vel_xy,0.10079151391983032,1781085166.0548441
8524,Metrics/base_velocity/error_vel_xy,0.09916646778583527,1781085195.4377792
8529,Metrics/base_velocity/error_vel_xy,0.09736313670873642,1781085224.8194947
8534,Metrics/base_velocity/error_vel_xy,0.09577628970146179,1781085254.0550692
8539,Metrics/base_velocity/error_vel_xy,0.0937860757112503,1781085283.0515678
8544,Metrics/base_velocity/error_vel_xy,0.09697633236646652,1781085311.510396
8549,Metrics/base_velocity/error_vel_xy,0.09148766845464706,1781085340.7989511
8554,Metrics/base_velocity/error_vel_xy,0.09028178453445435,1781085370.0592926
8559,Metrics/base_velocity/error_vel_xy,0.08908915519714355,1781085399.24222
8564,Metrics/base_velocity/error_vel_xy,0.08770899474620819,1781085428.430099
8569,Metrics/base_velocity/error_vel_xy,0.08787613362073898,1781085457.590162
8574,Metrics/base_velocity/error_vel_xy,0.08633359521627426,1781085486.587972
8579,Metrics/base_velocity/error_vel_xy,0.08611065149307251,1781085515.4027543
8584,Metrics/base_velocity/error_vel_xy,0.08441255986690521,1781085544.494749
8589,Metrics/base_velocity/error_vel_xy,0.08453824371099472,1781085573.309382
8594,Metrics/base_velocity/error_vel_xy,0.08348527550697327,1781085602.4186833
8599,Metrics/base_velocity/error_vel_xy,0.08278487622737885,1781085631.688995
8604,Metrics/base_velocity/error_vel_xy,0.0820111334323883,1781085660.9208636
8609,Metrics/base_velocity/error_vel_xy,0.08108585327863693,1781085689.986392
8614,Metrics/base_velocity/error_vel_xy,0.08031495660543442,1781085719.355188
8619,Metrics/base_velocity/error_vel_xy,0.08103202283382416,1781085748.3163157
8624,Metrics/base_velocity/error_vel_xy,0.07844868302345276,1781085777.1485825
8629,Metrics/base_velocity/error_vel_xy,0.07997481524944305,1781085805.6698632
8634,Metrics/base_velocity/error_vel_xy,0.07794420421123505,1781085834.7854855
8639,Metrics/base_velocity/error_vel_xy,0.07728414237499237,1781085863.8996494
8644,Metrics/base_velocity/error_vel_xy,0.07677391916513443,1781085892.7678454
8649,Metrics/base_velocity/error_vel_xy,0.07577244192361832,1781085920.597543
8654,Metrics/base_velocity/error_vel_xy,0.07529710233211517,1781085949.5782702
8659,Metrics/base_velocity/error_vel_xy,0.07492457330226898,1781085978.6679978
8664,Metrics/base_velocity/error_vel_xy,0.07486726343631744,1781086007.6082933
8669,Metrics/base_velocity/error_vel_xy,0.07521642744541168,1781086036.6495168
8674,Metrics/base_velocity/error_vel_xy,0.07349815219640732,1781086065.6272936
8679,Metrics/base_velocity/error_vel_xy,0.07358959317207336,1781086094.855782
8684,Metrics/base_velocity/error_vel_xy,0.07324792444705963,1781086123.8481886
8689,Metrics/base_velocity/error_vel_xy,0.07262776792049408,1781086152.8868816
8694,Metrics/base_velocity/error_vel_xy,0.07280778884887695,1781086181.3162968
