step,time_s,command_vx,actual_vx,actual_vy,speed_error_xy,vx_error,vy_error,hand_pos_error,torso_ang_vel_xy,pelvis_ang_vel_xy,action_rate,done,timeout,terminated
35,0.7000000000000001,0.30000001192092896,0.334130197763443,0.0007644295692443848,0.034138746559619904,0.03413018584251404,0.0007644295692443848,0.0071391272358596325,0.9489521384239197,0.11153475940227509,1.1326617002487183,0,0,0
36,0.72,0.30000001192092896,0.31821149587631226,-0.004536460153758526,0.01876799389719963,0.0182114839553833,-0.004536460153758526,0.007732202298939228,0.7431759834289551,0.3690032958984375,1.0428330898284912,0,0,0
37,0.74,0.30000001192092896,0.2941133975982666,-0.004873516969382763,0.0076422118581831455,-0.0058866143226623535,-0.004873516969382763,0.006515324115753174,0.7670405507087708,0.2294977605342865,0.9924276471138,0,0,0
38,0.76,0.30000001192092896,0.30317193269729614,0.003159075044095516,0.0044766990467906,0.0031719207763671875,0.003159075044095516,0.00470086932182312,0.5784284472465515,0.08053042739629745,1.124782919883728,0,0,0
39,0.78,0.30000001192092896,0.31772559881210327,-0.004602175205945969,0.01831328682601452,0.017725586891174316,-0.004602175205945969,0.003983494825661182,0.42564159631729126,0.17379730939865112,0.8043111562728882,0,0,0
40,0.8,0.30000001192092896,0.31459397077560425,-0.004275877960026264,0.015207457356154919,0.014593958854675293,-0.004275877960026264,0.004032709635794163,0.33374112844467163,0.11959946155548096,0.7947946786880493,0,0,0
41,0.8200000000000001,0.30000001192092896,0.30590054392814636,-0.006981265731155872,0.009140806272625923,0.005900532007217407,-0.006981265731155872,0.0037026875652372837,0.24485567212104797,0.0981217622756958,0.6053754091262817,0,0,0
42,0.84,0.30000001192092896,0.3015173077583313,-0.010162308812141418,0.010274955071508884,0.0015172958374023438,-0.010162308812141418,0.0032123751007020473,0.2048293501138687,0.021594861522316933,0.5095213055610657,0,0,0
43,0.86,0.30000001192092896,0.2928784489631653,-0.009146315976977348,0.01159188337624073,-0.007121562957763672,-0.009146315976977348,0.0033008703030645847,0.14882194995880127,0.022956881672143936,0.565407395362854,0,0,0
44,0.88,0.30000001192092896,0.28419989347457886,-0.0070335594937205315,0.017294932156801224,-0.015800118446350098,-0.0070335594937205315,0.0038629318587481976,0.14364346861839294,0.010946578346192837,0.475026398897171,0,0,0
45,0.9,0.30000001192092896,0.2858448624610901,-0.006944551132619381,0.015766898170113564,-0.014155149459838867,-0.006944551132619381,0.00441173417493701,0.1647566258907318,0.05328037962317467,0.3868984878063202,0,0,0
46,0.92,0.30000001192092896,0.291471391916275,-0.0020456891506910324,0.008770531043410301,-0.00852862000465393,-0.0020456891506910324,0.004876097664237022,0.18473310768604279,0.12258776277303696,0.3385351300239563,0,0,0
47,0.9400000000000001,0.30000001192092896,0.2977713942527771,-0.004262879490852356,0.0048102885484695435,-0.0022286176681518555,-0.004262879490852356,0.005139683373272419,0.2216009497642517,0.11693939566612244,0.31732600927352905,0,0,0
48,0.96,0.30000001192092896,0.3058398365974426,-0.010800180956721306,0.012277926318347454,0.005839824676513672,-0.010800180956721306,0.004799737129360437,0.2739361822605133,0.06242024526000023,0.278444766998291,0,0,0
49,0.98,0.30000001192092896,0.3074265122413635,-0.011890058405697346,0.014018787071108818,0.00742650032043457,-0.011890058405697346,0.004219535738229752,0.3092913329601288,0.09553460776805878,0.32026970386505127,0,0,0
50,1.0,0.30000001192092896,0.30413761734962463,-0.00909474678337574,0.009991706348955631,0.004137605428695679,-0.00909474678337574,0.003524966537952423,0.35658684372901917,0.13275748491287231,0.5455405116081238,0,0,0
51,1.02,0.30000001192092896,0.3013959228992462,-0.010441785678267479,0.01053467858582735,0.0013959109783172607,-0.010441785678267479,0.0032021976076066494,0.40803077816963196,0.15024574100971222,0.39937812089920044,0,0,0
52,1.04,0.30000001192092896,0.29634207487106323,-0.012372693046927452,0.012902094051241875,-0.0036579370498657227,-0.012372693046927452,0.003434879705309868,0.48103636503219604,0.13362477719783783,0.528078019618988,0,0,0
53,1.06,0.30000001192092896,0.2970341742038727,-0.007530348375439644,0.008093351498246193,-0.0029658377170562744,-0.007530348375439644,0.003985033370554447,0.5290151238441467,0.24412135779857635,0.6580446362495422,0,0,0
54,1.08,0.30000001192092896,0.30334731936454773,-0.0070676300674676895,0.007820221595466137,0.0033473074436187744,-0.0070676300674676895,0.00516718253493309,0.6187413334846497,0.21813885867595673,0.8435407876968384,0,0,0
55,1.1,0.30000001192092896,0.30028074979782104,-0.00541708804666996,0.005424357485026121,0.00028073787689208984,-0.00541708804666996,0.006253313738852739,0.689771294593811,0.27501291036605835,0.9998444318771362,0,0,0
56,1.12,0.30000001192092896,0.3098965883255005,-0.012770574539899826,0.01615641638636589,0.009896576404571533,-0.012770574539899826,0.006497533991932869,0.7040735483169556,0.34028637409210205,1.0024569034576416,0,0,0
57,1.1400000000000001,0.30000001192092896,0.30967459082603455,-0.026075830683112144,0.02781270258128643,0.00967457890510559,-0.026075830683112144,0.005788132548332214,0.8008267879486084,0.17211505770683289,1.1878180503845215,0,0,0
58,1.16,0.30000001192092896,0.30925312638282776,-0.019669009372591972,0.021736836060881615,0.009253114461898804,-0.019669009372591972,0.004823663271963596,0.8337005972862244,0.10014414042234421,0.9901207089424133,0,0,0
59,1.18,0.30000001192092896,0.30924105644226074,-0.026312729343771935,0.027888288721442223,0.009241044521331787,-0.026312729343771935,0.005047105252742767,0.7064409255981445,0.08714849501848221,0.6311289668083191,0,0,0
60,1.2,0.30000001192092896,0.31191304326057434,-0.01236901618540287,0.017173027619719505,0.011913031339645386,-0.01236901618540287,0.005064498167484999,0.6504510045051575,0.10646956413984299,0.46036872267723083,0,0,0
61,1.22,0.30000001192092896,0.3216846287250519,-0.006482254713773727,0.022632770240306854,0.021684616804122925,-0.006482254713773727,0.004501150920987129,0.5274167060852051,0.21161600947380066,0.5807458162307739,0,0,0
62,1.24,0.30000001192092896,0.3239668905735016,-0.003954257816076279,0.024290893226861954,0.023966878652572632,-0.003954257816076279,0.004321074113249779,0.4655190408229828,0.19995202124118805,0.4333578050136566,0,0,0
63,1.26,0.30000001192092896,0.3270323872566223,-0.004815984517335892,0.02745802327990532,0.02703237533569336,-0.004815984517335892,0.004261042457073927,0.38977551460266113,0.1618019938468933,1.046977162361145,0,0,0
64,1.28,0.30000001192092896,0.316930890083313,-0.0059935227036476135,0.017960427328944206,0.016930878162384033,-0.0059935227036476135,0.0042534684762358665,0.32112282514572144,0.1507331281900406,0.8993760943412781,0,0,0
65,1.3,0.30000001192092896,0.31141310930252075,-0.000977453775703907,0.011454877443611622,0.011413097381591797,-0.000977453775703907,0.0035449587740004063,0.28768280148506165,0.11023818701505661,0.7529587149620056,0,0,0
66,1.32,0.30000001192092896,0.31301042437553406,0.00019358564168214798,0.013011852279305458,0.013010412454605103,0.00019358564168214798,0.0028574764728546143,0.23353055119514465,0.09122181683778763,0.5851321220397949,0,0,0
67,1.34,0.30000001192092896,0.3188425898551941,0.0035090437158942223,0.01916653662919998,0.018842577934265137,0.0035090437158942223,0.0027530191000550985,0.2094283401966095,0.052854057401418686,0.4141395688056946,0,0,0
68,1.36,0.30000001192092896,0.32047998905181885,0.0027913134545087814,0.020669322460889816,0.020479977130889893,0.0027913134545087814,0.002791279461234808,0.2110130935907364,0.07024496793746948,0.36509987711906433,0,0,0
69,1.3800000000000001,0.30000001192092896,0.31037938594818115,0.0023374194279313087,0.01063931081444025,0.010379374027252197,0.0023374194279313087,0.0026554889045655727,0.1743897646665573,0.17195378243923187,0.4271966814994812,0,0,0
70,1.4000000000000001,0.30000001192092896,0.30974167585372925,0.0006192810833454132,0.009761327877640724,0.009741663932800293,0.0006192810833454132,0.0029109963215887547,0.07960617542266846,0.11091925948858261,0.39035487174987793,0,0,0
71,1.42,0.30000001192092896,0.3076391816139221,0.000897514633834362,0.007691712584346533,0.007639169692993164,0.000897514633834362,0.0033940784633159637,0.04667643457651138,0.07775425910949707,0.5313469767570496,0,0,0
72,1.44,0.30000001192092896,0.3050142526626587,0.001018330454826355,0.005116601008921862,0.005014240741729736,0.001018330454826355,0.003394931089133024,0.03831404820084572,0.10590649396181107,0.4118405282497406,0,0,0
73,1.46,0.30000001192092896,0.3082106411457062,8.549261838197708e-05,0.008211074396967888,0.008210629224777222,8.549261838197708e-05,0.0032115974463522434,0.05563715100288391,0.13420313596725464,0.45538222789764404,0,0,0
74,1.48,0.30000001192092896,0.3086080551147461,-0.0016824910417199135,0.008770928718149662,0.008608043193817139,-0.0016824910417199135,0.002932277973741293,0.09904486685991287,0.12572991847991943,0.3405384123325348,0,0,0
75,1.5,0.30000001192092896,0.30316653847694397,0.0016027102246880531,0.003549023764207959,0.0031665265560150146,0.0016027102246880531,0.0028104993980377913,0.1017695739865303,0.15903504192829132,0.37758970260620117,0,0,0
76,1.52,0.30000001192092896,0.30082350969314575,0.003270658664405346,0.00337273720651865,0.0008234977722167969,0.003270658664405346,0.0031936413142830133,0.12228107452392578,0.1252288669347763,0.294691264629364,0,0,0
77,1.54,0.30000001192092896,0.2999153137207031,0.008172731846570969,0.008173170499503613,-8.469820022583008e-05,0.008172731846570969,0.003554588183760643,0.13036224246025085,0.14846155047416687,0.3980632722377777,0,0,0
78,1.56,0.30000001192092896,0.2963557839393616,0.008765075355768204,0.00949246808886528,-0.003644227981567383,0.008765075355768204,0.003891864325851202,0.15603022277355194,0.14023947715759277,0.3726004660129547,0,0,0
79,1.58,0.30000001192092896,0.29802554845809937,0.010367766954004765,0.010554103180766106,-0.00197446346282959,0.010367766954004765,0.0038699363358318806,0.1908152997493744,0.11241643130779266,0.4625507891178131,0,0,0
80,1.6,0.30000001192092896,0.2993465065956116,0.015148229897022247,0.015162319876253605,-0.0006535053253173828,0.015148229897022247,0.003573251888155937,0.20262667536735535,0.12869617342948914,0.45904624462127686,0,0,0
81,1.62,0.30000001192092896,0.2995305061340332,0.021585877984762192,0.021590983495116234,-0.00046950578689575195,0.021585877984762192,0.003417719854041934,0.2090689241886139,0.1543959230184555,0.5018353462219238,0,0,0
82,1.6400000000000001,0.30000001192092896,0.2997403144836426,0.017409710213541985,0.017411647364497185,-0.00025969743728637695,0.017409710213541985,0.003512223716825247,0.26565778255462646,0.16172607243061066,0.5841168761253357,0,0,0
83,1.6600000000000001,0.30000001192092896,0.3027292490005493,0.018577726557850838,0.018777132034301758,0.0027292370796203613,0.018577726557850838,0.0032879291102290154,0.3219509720802307,0.17683805525302887,0.632928192615509,0,0,0
84,1.68,0.30000001192092896,0.3003210127353668,0.02109861746430397,0.021101059392094612,0.0003210008144378662,0.02109861746430397,0.0026005571708083153,0.352736234664917,0.22837994992733002,0.8082370758056641,0,0,0
85,1.7,0.30000001192092896,0.2973548173904419,0.03080035373568535,0.030913731083273888,-0.0026451945304870605,0.03080035373568535,0.0015689926221966743,0.4552522897720337,0.12304478138685226,0.8057466149330139,0,0,0
86,1.72,0.30000001192092896,0.3156467378139496,0.029569992795586586,0.03345451503992081,0.01564672589302063,0.029569992795586586,0.0014339550398290157,0.5207433700561523,0.1364801824092865,1.1846349239349365,0,0,0
87,1.74,0.30000001192092896,0.31085726618766785,0.028845252469182014,0.03082090988755226,0.010857254266738892,0.028845252469182014,0.0019796625711023808,0.46558621525764465,0.13770589232444763,1.0486465692520142,0,0,0
88,1.76,0.30000001192092896,0.29844188690185547,0.029070667922496796,0.029112394899129868,-0.0015581250190734863,0.029070667922496796,0.0021259973291307688,0.5386876463890076,0.08912019431591034,1.0138468742370605,0,0,0
89,1.78,0.30000001192092896,0.30159950256347656,0.02144298516213894,0.021502558141946793,0.0015994906425476074,0.02144298516213894,0.0022996324114501476,0.46873313188552856,0.19635723531246185,1.483498454093933,0,0,0
90,1.8,0.30000001192092896,0.2994796335697174,0.00361076183617115,0.003648067358881235,-0.0005203783512115479,0.00361076183617115,0.0017137853428721428,0.46804073452949524,0.30257076025009155,1.8424630165100098,0,0,0
91,1.82,0.30000001192092896,0.30295246839523315,0.0069749364629387856,0.007574083283543587,0.0029524564743041992,0.0069749364629387856,0.0012894377578049898,0.4590441584587097,0.15803061425685883,0.9382518529891968,0,0,0
92,1.84,0.30000001192092896,0.304365873336792,0.01236339844763279,0.01311161182820797,0.004365861415863037,0.01236339844763279,0.0015034789685159922,0.3995157480239868,0.11259648203849792,0.9959070682525635,0,0,0
93,1.86,0.30000001192092896,0.30063045024871826,0.016610417515039444,0.016622377559542656,0.0006304383277893066,0.016610417515039444,0.00225027441047132,0.3277578353881836,0.11380407214164734,0.5733118653297424,0,0,0
94,1.8800000000000001,0.30000001192092896,0.29773008823394775,0.022041669115424156,0.022158242762088776,-0.002269923686981201,0.022041669115424156,0.00313904182985425,0.3169786036014557,0.06511789560317993,0.5689309239387512,0,0,0
95,1.9000000000000001,0.30000001192092896,0.29404395818710327,0.027451040223240852,0.028089752420783043,-0.005956053733825684,0.027451040223240852,0.003740119282156229,0.2862047553062439,0.0646073967218399,0.5306478142738342,0,0,0
96,1.92,0.30000001192092896,0.29357215762138367,0.024369267746806145,0.02520274929702282,-0.006427854299545288,0.024369267746806145,0.0042913625948131084,0.2429342269897461,0.04809017479419708,0.4110269844532013,0,0,0
97,1.94,0.30000001192092896,0.29965439438819885,0.018676409497857094,0.018679607659578323,-0.00034561753273010254,0.018676409497857094,0.004795446991920471,0.24842843413352966,0.09410835802555084,0.2602393627166748,0,0,0
98,1.96,0.30000001192092896,0.29717981815338135,0.01552988775074482,0.01578388176858425,-0.0028201937675476074,0.01552988775074482,0.004821972921490669,0.2441566437482834,0.14312012493610382,0.47242504358291626,0,0,0
99,1.98,0.30000001192092896,0.29794901609420776,0.012270915322005749,0.012441138736903667,-0.0020509958267211914,0.012270915322005749,0.004639047663658857,0.21931688487529755,0.08300034701824188,0.3693685829639435,0,0,0
100,2.0,0.30000001192092896,0.2957805097103119,0.013167930766940117,0.013827458024024963,-0.004219502210617065,0.013167930766940117,0.004263318143785,0.1690942645072937,0.07639583945274353,0.332615464925766,0,0,0
101,2.02,0.30000001192092896,0.2954036295413971,0.011252733878791332,0.012155276723206043,-0.00459638237953186,0.011252733878791332,0.00406653480604291,0.12911605834960938,0.1194111630320549,0.40132442116737366,0,0,0
102,2.04,0.30000001192092896,0.302847683429718,0.013053368777036667,0.013360376469790936,0.0028476715087890625,0.013053368777036667,0.0040394896641373634,0.08829429745674133,0.09010377526283264,0.45598649978637695,0,0,0
103,2.06,0.30000001192092896,0.3021702170372009,0.014491374604403973,0.014652976766228676,0.0021702051162719727,0.014491374604403973,0.003904951736330986,0.05566675588488579,0.16703639924526215,0.5001183748245239,0,0,0
104,2.08,0.30000001192092896,0.2981761693954468,0.02116013877093792,0.021238593384623528,-0.0018238425254821777,0.02116013877093792,0.0042660352773964405,0.12335962057113647,0.1746930181980133,0.6089971661567688,0,0,0
105,2.1,0.30000001192092896,0.30359697341918945,0.02156889997422695,0.02186676859855652,0.003596961498260498,0.02156889997422695,0.004764191806316376,0.2284758985042572,0.10710389167070389,0.6388898491859436,0,0,0
106,2.12,0.30000001192092896,0.3025929927825928,0.020212167873978615,0.020377812907099724,0.0025929808616638184,0.020212167873978615,0.004933602176606655,0.30214011669158936,0.13426648080348969,0.6660929918289185,0,0,0
107,2.14,0.30000001192092896,0.2999727427959442,0.018617946654558182,0.018617967143654823,-2.726912498474121e-05,0.018617946654558182,0.004257507156580687,0.3429167866706848,0.19961901009082794,0.8485937714576721,0,0,0
108,2.16,0.30000001192092896,0.31402891874313354,0.014924823306500912,0.02048317901790142,0.01402890682220459,0.014924823306500912,0.0028687510639429092,0.3508148193359375,0.2173578441143036,0.7886776328086853,0,0,0
109,2.18,0.30000001192092896,0.292445570230484,0.002712084911763668,0.008026517927646637,-0.007554441690444946,0.002712084911763668,0.0017149681225419044,0.44619396328926086,0.26272520422935486,0.9912899732589722,0,0,0
110,2.2,0.30000001192092896,0.29506704211235046,0.010242520831525326,0.011368527077138424,-0.004932969808578491,0.010242520831525326,0.0017673330148681998,0.5197558999061584,0.08557602763175964,1.005890965461731,0,0,0
111,2.22,0.30000001192092896,0.29894566535949707,0.016596680507063866,0.016630137339234352,-0.0010543465614318848,0.016596680507063866,0.0019000787287950516,0.4523468315601349,0.20526576042175293,0.7485538125038147,0,0,0
112,2.24,0.30000001192092896,0.3061075210571289,0.02175547368824482,0.022596511989831924,0.006107509136199951,0.02175547368824482,0.0018219607882201672,0.37114402651786804,0.21172800660133362,0.6376658082008362,0,0,0
113,2.2600000000000002,0.30000001192092896,0.3109460175037384,0.009279528632760048,0.014350076206028461,0.010946005582809448,0.009279528632760048,0.0026086524594575167,0.24277958273887634,0.223663792014122,0.410491019487381,0,0,0
114,2.2800000000000002,0.30000001192092896,0.310735821723938,0.002968231216073036,0.011138582602143288,0.010735809803009033,0.002968231216073036,0.003380719106644392,0.20100811123847961,0.18482239544391632,0.6356651186943054,0,0,0
115,2.3000000000000003,0.30000001192092896,0.3159628212451935,0.006693065632134676,0.017309200018644333,0.015962809324264526,0.006693065632134676,0.0032583773136138916,0.14044813811779022,0.1367308795452118,1.049678921699524,0,0,0
116,2.32,0.30000001192092896,0.31520673632621765,0.014688330702483654,0.021142173558473587,0.015206724405288696,0.014688330702483654,0.0030748406425118446,0.10029755532741547,0.11516613513231277,0.6884068250656128,0,0,0
117,2.34,0.30000001192092896,0.31348899006843567,0.009975869208574295,0.01677708327770233,0.013488978147506714,0.009975869208574295,0.003345247358083725,0.06840412318706512,0.13406142592430115,0.573904275894165,0,0,0
118,2.36,0.30000001192092896,0.30988672375679016,0.0062163895927369595,0.011678637005388737,0.009886711835861206,0.0062163895927369595,0.003523527178913355,0.09770737588405609,0.13395918905735016,0.5608136057853699,0,0,0
119,2.38,0.30000001192092896,0.307181179523468,0.0037212716415524483,0.008088079281151295,0.0071811676025390625,0.0037212716415524483,0.0030273282900452614,0.12259272485971451,0.2032226324081421,0.4197990894317627,0,0,0
120,2.4,0.30000001192092896,0.29320675134658813,0.002027996815741062,0.007089510560035706,-0.00679326057434082,0.002027996815741062,0.00192656135186553,0.10238488018512726,0.16287678480148315,0.4903098940849304,0,0,0
121,2.42,0.30000001192092896,0.28418776392936707,0.006078633479773998,0.016940394416451454,-0.01581224799156189,0.006078633479773998,0.0008783935336396098,0.10729549080133438,0.12462255358695984,0.6790605187416077,0,0,0
122,2.44,0.30000001192092896,0.28244659304618835,0.006722505670040846,0.018796663731336594,-0.0175534188747406,0.006722505670040846,0.0005203063483349979,0.14433862268924713,0.0973222479224205,0.5209378600120544,0,0,0
123,2.46,0.30000001192092896,0.28199928998947144,0.005292682442814112,0.01876268908381462,-0.01800072193145752,0.005292682442814112,0.0007573867333121598,0.18904122710227966,0.11365775018930435,0.4640410542488098,0,0,0
124,2.48,0.30000001192092896,0.2784354090690613,0.006691028364002705,0.02257879450917244,-0.021564602851867676,0.006691028364002705,0.0009602842619642615,0.22468189895153046,0.12247589230537415,0.5143246650695801,0,0,0
125,2.5,0.30000001192092896,0.27984970808029175,0.005131930112838745,0.020793544128537178,-0.020150303840637207,0.005131930112838745,0.0011957690585404634,0.2601013481616974,0.11699777096509933,0.3825746774673462,0,0,0
126,2.52,0.30000001192092896,0.2803294360637665,0.005020244512706995,0.0203010942786932,-0.019670575857162476,0.005020244512706995,0.0013963303063064814,0.2830112874507904,0.11703392118215561,0.3772828280925751,0,0,0
127,2.54,0.30000001192092896,0.28217729926109314,0.009813201613724232,0.020345712080597878,-0.017822712659835815,0.009813201613724232,0.0015530579257756472,0.2790731191635132,0.12618352472782135,0.37735891342163086,0,0,0
128,2.56,0.30000001192092896,0.2915343642234802,0.016389966011047363,0.01844717189669609,-0.00846564769744873,0.016389966011047363,0.001859595999121666,0.27180376648902893,0.16224636137485504,0.3755042850971222,0,0,0
129,2.58,0.30000001192092896,0.2936250567436218,0.018346447497606277,0.019422465935349464,-0.006374955177307129,0.018346447497606277,0.002234889892861247,0.2782207131385803,0.21965867280960083,0.3805604577064514,0,0,0
130,2.6,0.30000001192092896,0.29797911643981934,0.015215127728879452,0.015348750166594982,-0.002020895481109619,0.015215127728879452,0.0023350093979388475,0.3429890275001526,0.14571531116962433,0.5042684674263,0,0,0
131,2.62,0.30000001192092896,0.302896112203598,0.01326169166713953,0.013574235141277313,0.0028961002826690674,0.01326169166713953,0.0021562406327575445,0.38961246609687805,0.11966705322265625,0.5012571215629578,0,0,0
132,2.64,0.30000001192092896,0.2977381944656372,0.012257063761353493,0.012464005500078201,-0.002261817455291748,0.012257063761353493,0.0020548903848975897,0.4204959273338318,0.11694002896547318,0.5989152193069458,0,0,0
133,2.66,0.30000001192092896,0.2936120629310608,0.010551370680332184,0.012334395200014114,-0.006387948989868164,0.010551370680332184,0.0018051518127322197,0.4446653425693512,0.17046517133712769,0.7558684945106506,0,0,0
134,2.68,0.30000001192092896,0.292800635099411,0.0028502303175628185,0.007743051275610924,-0.007199376821517944,0.0028502303175628185,0.0014621177688241005,0.4295366704463959,0.38783979415893555,0.8820263147354126,0,0,0
135,2.7,0.30000001192092896,0.2886260449886322,-0.005182793363928795,0.012499138712882996,-0.011373966932296753,-0.005182793363928795,0.0020543537102639675,0.506266713142395,0.2323867529630661,1.1843132972717285,0,0,0
