date,experiment_name,load_checkpoint,load_run,max_iterations,num_envs,policy_class,resume,run_name,seed,sim_device,source_path,time
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/09-47-05,09-47-05
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/09-48-36,09-48-36
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/10-01-29,10-01-29
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/10-02-05,10-02-05
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/10-02-34,10-02-34
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/10-04-12,10-04-12
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/10-33-06,10-33-06
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/10-44-13,10-44-13
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/10-55-55,10-55-55
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/11-05-14,11-05-14
2026-06-22,coopG1S1,model_.*.pt,.*,2000,4096,ActorCritic,False,holdbox,42,cuda:0,/home/zhaowenhao/isaaclab_nhb/isaaclab_nhb/outputs/2026-06-22/11-26-35,11-26-35
