experiment,final_step,final_value,run,tag
coopG1S0,4492,0.1075436919927597,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Metrics/base_velocity/error_vel_xy
coopG1S0,4492,0.4372570514678955,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Metrics/base_velocity/error_vel_yaw
coopG1S0,4492,0.99761962890625,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Episode_Termination/time_out
coopG1S0,4492,0.0023193359375,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Episode_Termination/base_height
coopG1S0,4492,6.103515625e-05,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Episode_Termination/bad_orientation
coopG1S0,4492,0.0,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Episode_Termination/base_contact
coopG1S0,4492,0.0003285579150542617,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Loss/value_function
coopG1S0,4492,-0.002470137784257531,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Loss/surrogate
coopG1S0,4492,-19.412641525268555,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Loss/entropy
coopG1S0,4492,3.3749998692655936e-05,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Loss/learning_rate
coopG1S0,4492,0.1388184279203415,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Policy/mean_noise_std
coopG1S0,4492,60456.0,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Perf/total_fps
coopG1S0,4492,6.121676921844482,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Perf/collection time
coopG1S0,4492,0.3824765682220459,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Perf/learning_time
coopG1S0,4492,170.08277893066406,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Train/mean_reward
coopG1S0,4492,1000.0,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Train/mean_episode_length
coopG1S0,31363,170.08277893066406,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Train/mean_reward/time
coopG1S0,31363,1000.0,2026-06-09_11-36-13_s0_gait_bodyyaw_16k_5k,Train/mean_episode_length/time
coopG1S0,6224,0.983454704284668,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/track_lin_vel_xy
coopG1S0,6224,1.4494274854660034,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/track_ang_vel_z
coopG1S0,6224,0.9963558912277222,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/alive
coopG1S0,6224,0.1989688277244568,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/torso_lin_vel
coopG1S0,6224,0.19382789731025696,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/torso_ang_vel
coopG1S0,6224,0.4965388774871826,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/upright_torso
coopG1S0,6224,0.4927133023738861,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/torso_height
coopG1S0,6224,0.1818333864212036,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/pelvis_ang_vel
coopG1S0,6224,0.3972644805908203,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/upright_pelvis
coopG1S0,6224,-0.016786810010671616,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/joint_vel
coopG1S0,6224,-0.009531926363706589,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/joint_acc
coopG1S0,6224,-0.06756066530942917,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/action_rate
coopG1S0,6224,-2.9969876777613536e-05,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/dof_pos_limits
coopG1S0,6224,-0.0009653656743466854,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/energy
coopG1S0,6224,-0.05483163148164749,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/joint_deviation_arms
coopG1S0,6224,-0.0037565582897514105,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/joint_deviation_waists
coopG1S0,6224,1.9921870231628418,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/torso_pelvis_yaw_alignment
coopG1S0,6224,0.940698504447937,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/gait
coopG1S0,6224,0.9395192861557007,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/gait_ensure
coopG1S0,6224,0.480973482131958,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Reward/feet_orientation
coopG1S0,6224,0.0973740667104721,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Metrics/base_velocity/error_vel_xy
coopG1S0,6224,0.40335768461227417,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Metrics/base_velocity/error_vel_yaw
coopG1S0,6224,0.9980341792106628,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Termination/time_out
coopG1S0,6224,0.0007756551494821906,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Termination/base_height
coopG1S0,6224,0.001190185546875,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Termination/bad_orientation
coopG1S0,6224,0.0,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Episode_Termination/base_contact
coopG1S0,6224,0.0006681339000351727,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Loss/value_function
coopG1S0,6224,-0.001416580518707633,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Loss/surrogate
coopG1S0,6224,-21.382692337036133,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Loss/entropy
coopG1S0,6224,3.3749998692655936e-05,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Loss/learning_rate
coopG1S0,6224,0.13121357560157776,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Policy/mean_noise_std
coopG1S0,6224,61072.0,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Perf/total_fps
coopG1S0,6224,6.059967041015625,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Perf/collection time
coopG1S0,6224,0.37856292724609375,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Perf/learning_time
coopG1S0,6224,191.2429656982422,2026-06-09_20-22-44_s0_gait_pelvis_feetorient_16k_5k,Train/mean_reward
